address,city,latitude,longitude,name,postalCode,province,reviews.date,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,emotion
137 Gibb Rd,Harrisville,41.20382,-79.97253,Quality Inn,16038,PA,2015-08-12T00:00:00Z,4.0,Just off I-80 and turn right behind Kings Restaurant. Found this hotel to be clean..comfortable..and we'll priced.Free breakfast included and service was friendly.Rooms have all the necessary items and no smoking in rooms. The restaurant next door serves a huge club sandwich that can feed 3 people.We would stay here again,GOOD LOCATION OFF I 80,,,joy
95 Harbor Dr,Bass Harbor,44.24533,-68.3452,Bass Harbor Cottages and Country Inn,4653,ME,2015-07-15T00:00:00Z,4.0,"We stayed in Room 1 of the carriage house which was cozy, quaint, and comfortable. Sitting on the porch offered a lovely view. Bass Harbor is off the beaten track much quieter than Bar Harbor, which is what we were looking for. Although we didn't stay in a cottage, they are quite large, with a kitchenette and several bedrooms.... More",Quaint Cozy,,,joy
61 South Rd,Chebeague Island,43.75215,-70.10282,Chebeague Island Inn,4017,ME,2015-10-03T00:00:00Z,4.0,The Inn has a new young and ambitious owner and there has been a lot of changes but all for the better and without losing the authentic Maine island briny flavor. The rooms are comfortable with white painted floors and vintage accents. Bed linens were pristine and sleep-worthy.not a whole lot to do on the island so it's perfect for... More,Old School Yankee Charm,Boston,,joy
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2016-03-10T00:00:00Z,4.0,Old hotel getting updates. The best part is that it is on the lake. I enjoyed the view during breakfast and a quick jaunt outside started my work day off right. Next time I will try to get a first floor lake view room. No complaints.,Great Real Estate,,,joy
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2016-03-01T00:00:00Z,5.0,"My business partner stayed there in Moses lake great hotel, fabulous view, front Desk Girl Denise was great treated us well. Food was amazing. Defenetly passing the word for this Hotel.They are in the middle of a remodel which is wonderful to see the quality on their Hotel",Great Hotel,Spokane Valley,WA,joy
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2016-01-28T00:00:00Z,5.0,The staff were very cautious and helpful. I really liked the fresh omelet / eggs option with the breakfast. The restraint is convenient and good with a great view of the lake. Internet worked with no issue and I cannot say that in some of my stays.,Nice Service and Facility,Washougal,,joy
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2016-02-08T00:00:00Z,5.0,"Very nice place to stay. Friendly and very accommodating. Newly renovated rooms were great and very clean. We stay here almost every weekend during hunting season, always have geat service. The food in the restaurant is always good.",Great place to stay,Orting,WA,joy
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2016-07-01T00:00:00Z,3.0,"We arrived and the helpful staff got us an early check in which was much appreciated, our room was a pet friendly room so hardwood floors which was a bit cold and didn't give a cozy feel, I understand as it's practical for pets. The room was small and felt like it needed updating, the outlets were faulty as plugs... More",Decent property,Seattle,WA,neutral
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2016-03-17T00:00:00Z,4.0,"There is no elevator at this property. Disabled guests will find it difficult to get to any rooms other than those on the ground level. The restaurant is good and the breakfast staff is excellent. A nice view of Moses Lake. The property is not exactly on the main route through the town, but we found that our GPS managed... More",Disabled access,omak,,neutral
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2015-11-19T00:00:00Z,5.0,"When travelling south for our annual snowbird trip, the Best Western at Moses Lake, Washington has often been our first stop. This November, 2015, the price was right with a quiet lake view, a sliding door for fresh air, a very comfortable bed with quality bedding, a full hot breakfast in their large restaurant and an extremely friendly staff who... More",First Class,West Kelowna,,joy
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2016-03-22T00:00:00Z,5.0,"Nice restaurant on premises, wonderful if you arrive late and tired and don't want to go out to find something to eat. Varied menu, surprisingly good food and table wine by the glass. Breakfast, which came with the room, was also good. Omelet station, waffles, and an assortment of other breakfast items including fruit, yogurt, cereals, breads, and sausage or... More","Great facilities, location and staff",Seattle,WA,joy
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2015-11-19T00:00:00Z,5.0,"Hotel staff has been very accommodating and making my stay a wonderful one. They have went out of their way to ensure the smallest details are taken care of, just to make my stay more comfortable. The Paradise restaurant and lounge is second to none here in Moses Lake. Everyone is so friendly and courteous, especially Lisbeth. I recommend going... More",2nd home,Moses Lake,WA,joy
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2016-04-18T00:00:00Z,2.0,"Picked this hotel because it was advertised as the host hotel for a dog show/obedience trial. Since dogs have to be taken out regularly, attendees of course wanted rooms on the ground floor. Management assigned a block of rooms where everyone had to go either up or down stairs to get outside. Keep in mind, most of these people are... More",Poor layout and maintenance,Pasco,WA,anger
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2015-12-17T00:00:00Z,5.0,"it was an amazing experience. The Hotel was well furnished, it seemed like they got it remodeled recently. I stayed there for 2 nights and the room was really good, the bed was very comfortable and the room was clean. If i ever get a chance again i would love to book that hotel again. i forgot one thing, the... More","Amazing Hotel, Definitely worth staying there.",,,joy
3000 Marina Dr,Moses Lake,47.1032,-119.3176,Best Western Plus Lake Front Hotel,98837,WA,2016-03-10T00:00:00Z,5.0,"My stay at the Best Western was amazing. First of all, the staff was very nice, polite, and very helpful, especially Ashleigh. They had an awesome breakfast with a nice view of the lake. Their breakfast selection was by far the best selection for breakfast at any hotel I have stayed at and I have stayed at many hotels for... More",Best Place to stay while in Moses Lake,Moses Lake,WA,joy
1035 NW Harbor Ave,Lincoln City,44.97287,-124.01641,Sailor Jack Ocean Front Motel,97367,OR,2016-01-31T00:00:00Z,5.0,We had a great time at sailor jack.. the staff is sooo friendly and the rooms are updated.. they are right by the ocean.. it's a great place. My family loved it. We been coming back to sailor Jacks for family vacation every year !.,Family vacation.,Vancouver,WA,joy
1035 NW Harbor Ave,Lincoln City,44.97287,-124.01641,Sailor Jack Ocean Front Motel,97367,OR,2016-07-06T00:00:00Z,3.0,At first I was not sure about booking a room at this hotel. Had stayed there many years ago and it wasn't quite what I had expected but was very pleasantly surprised. The room was a bit dated mostly by the size of the bathroom but other than that it was great. The beds were comfortable and it had the... More,Beautiful Ocean View,Kennewick,WA,surprise
1035 NW Harbor Ave,Lincoln City,44.97287,-124.01641,Sailor Jack Ocean Front Motel,97367,OR,2017-12-22T00:00:00.000Z,5.0,"My wife and I stayed here on our first couples getaway when we were dating. We are back for the holiday as a quiet getaway. Well kept rooms, great view, good service and central to everything. Not sure anyone could expect anything more.Glad you made it back to stay with us Mike! Thank you for your feedback and we are very pleased you enjoyed your getaway with us.",Back yet again,Yakima,Washington,joy
1035 NW Harbor Ave,Lincoln City,44.97287,-124.01641,Sailor Jack Ocean Front Motel,97367,OR,2016-01-18T00:00:00Z,5.0,"Upon checking in, the front desk couple was super friendly. I'm guessing they were the owners maybe The room was spotless. I was super happy to see that the window opened so I could listen to the waves crashing while I relaxed. I had a room with a queen bed, it also had a table w/ chairs, a loveseat, comfortable... More","Clean, relaxing, friendly",,,joy
3708 Plaza Dr,Oceanside,33.1825,-117.29553,Motel 6,92056,CA,2015-04-07T00:00:00Z,4.0,"I got to Oceanside a day early without reservations. Driving down Coast Highway I saw a Motel 6 which I thought was closed for renovations. On second look I saw half of it was open, so I checked in. What a surprise. This was definitely a step above most of the Motel 6s I've been to. The room was newly... More",Great Renovation!,,,surprise
150 W 5th St,Cincinnati,39.288739,-84.349266,Millennium Hotel Cincinnati,45202,OH,2015-10-30T00:00:00Z,3.0,My brother and i stayed here for an event in November and enjoyed our stay. The rooms are comfortable and have everything one needs. We felt ot was a great location for the price. Nothing fancy but adequate.,Enjoyed it,Bowling Green,,joy
150 W 5th St,Cincinnati,39.288739,-84.349266,Millennium Hotel Cincinnati,45202,OH,2015-11-07T00:00:00Z,2.0,"Wow, was this my weekend to completely strike out on the higher end hotel scene. First, the good. The staff of Millennium is first rate. The property is well staffed, well dressed, professional and courteous. And waaaay out of place. The Millennium is a four star, but the star scale appears to have increased to ten or twelve. I took... More",Schizophrenic Hotel,Chattanooga,TN,surprise
150 W 5th St,Cincinnati,39.288739,-84.349266,Millennium Hotel Cincinnati,45202,OH,2016-05-02T00:00:00Z,3.0,My husband and I enjoyed our stay here. It's better than the reviews depict. We really appreciated Gary and all of his advice regarding the hotel and the city! ***just prepare to pay for parking. We weren't expecting this.. Roughly 27 per day,Better than reviews depict,Circleville,OH,joy
150 W 5th St,Cincinnati,39.288739,-84.349266,Millennium Hotel Cincinnati,45202,OH,2016-05-04T00:00:00Z,2.0,"We stayed here for the Flying Pig Marathon Weekend. The hotel location is great, but the room had issues. The windows leaked terribly and we had a rain storm. The carpet was sopping wet for two feet out from the windows. The smoke detector was dangling off the wall by the wires. The staff was very friendly, though. Bright spot... More",Leaking Windows!,,,anger
150 W 5th St,Cincinnati,39.288739,-84.349266,Millennium Hotel Cincinnati,45202,OH,2015-09-14T00:00:00Z,2.0,Location was great. Short walk to the ball park. Lobby somewhat clean. Folks were very friendly. I guess you get what you pay for. Hotel is relatively inexpensive compared to the other hotels in the downtown area but this place needs a serious upgrade. Mold in the shower does not get it. Easy fix but maybe not. No fridge and... More,Baseball Weekend,,,neutral
150 W 5th St,Cincinnati,39.288739,-84.349266,Millennium Hotel Cincinnati,45202,OH,2016-06-26T00:00:00Z,1.0,"I would never stay at this hotel again. My room in the south tower, 1927 was filthy dirty and it looked like the carpets had not been cleaned in years. The lamp was broken, the wall by the AC looked like it had severe water damage and probably mold. I woke up to cold showers every morning and the shower... More",Terrible,West Palm Beach,FL,anger
150 W 5th St,Cincinnati,39.288739,-84.349266,Millennium Hotel Cincinnati,45202,OH,2016-07-20T00:00:00Z,1.0,I spent 2 nights in this hotel with friends for a bachelor party. It would have taken very little for this hotel to meet our needs and it still fell short. The room was old and in need of renovation ( no big deal on that one) but when we arrived all the lights didn't work. We quickly found they... More,Keep looking,Columbus,OH,surprise
150 W 5th St,Cincinnati,39.288739,-84.349266,Millennium Hotel Cincinnati,45202,OH,2016-07-12T00:00:00Z,4.0,"We booked the room after purchasing tickets to see Paul McCartney at the US Bank Arena in Cincinnati. It was the hotel that was suggested on the arena website. After booking, I became a little concerned because of the large number of negative reviews. I put a couple of phone numbers for other downtown hotels in my phone--just in case.... More",Location. Location. Location.,,,fear
150 W 5th St,Cincinnati,39.288739,-84.349266,Millennium Hotel Cincinnati,45202,OH,2016-06-05T00:00:00Z,3.0,"Went to Cincinnati for a weekend as we often do during the summer. Our favorite hotels were booked or had very high rates, so we decided to try the Mellennium, which is very nearby. The hotel looks very nice from the outside. We upgraded to deluxe rooms in order to get a king sized bed. The rooms were adequate. My... More",Weekend getaway,Indianapolis,IN,neutral
2720 N MacArthur Dr,Alexandria,31.3124,-92.4778,Best Western Of Alexandria Inn & Suites & Conference Center,71303,LA,2017-07-12T00:00:00.000Z,3.0,"The beds are horrible. The Keys only worked once. I had to walk to the desk each time I left the room to get my key scanned to work again. This was aggravating. The internet was not secure, so we did not use it.","Okay, I guess",United States,,anger
5630 W 10th St,Greeley,40.42074,-104.7723,Days Inn Greeley,80634,CO,2016-07-03T00:00:00Z,1.0,The website for the hotel said you can be 18 to stay however when my friends and I arrived we were told that since we were not 21 we could not stay and after 30 minutes of speaking with my mother and nearly working out a solution so my friends and I could stay we were eventually told that unless... More,The website for the hotel said you can be 18 to stay...,Montrose,CO,surprise
5630 W 10th St,Greeley,40.42074,-104.7723,Days Inn Greeley,80634,CO,2015-07-28T00:00:00Z,5.0,"we had a very good check in and the staff helped in everyday, I took a card so we could call next summer to stay. we enjoyed our stay.",our stay at your hotel,,,joy
5630 W 10th St,Greeley,40.42074,-104.7723,Days Inn Greeley,80634,CO,2015-08-12T00:00:00Z,4.0,"Nice clean room, comfortable bed. The property was clean and well maintained. Nice breakfast. Friendly staff. Good value for the price.","Nice stay, good value",,,joy
5630 W 10th St,Greeley,40.42074,-104.7723,Days Inn Greeley,80634,CO,2015-06-16T00:00:00Z,3.0,"Rooms were outdated a little but that's okay. A wall sconce didn't work, no matter which switch we turned on. Fridge wasn't cold upon arrival. Nice, big TV where the entire room could see - we had a suite. Creaky bathroom door...and with a baby sleeping that's not convenient. Overall okay. Good front desk customer service at check in. Would... More","Okay, good view.",,,neutral
5630 W 10th St,Greeley,40.42074,-104.7723,Days Inn Greeley,80634,CO,2016-06-27T00:00:00Z,5.0,I purchased my room a week in advance. Had a low rate. I was really impressed for it being a lower rate hotel. My room was clean and cozy. Looked as though it was updated. Everything worked great. The bed was very comfortable. The free breakfast was accommodating. The staff professional and nice. I would stay here again!,Not bad for the price,,,joy
203 E Grand Ave,Old Orchard Beach,43.53126,-70.36024,Royal Anchor Resort,4064,ME,2015-08-22T00:00:00Z,4.0,"this was our first visit to Royal Anchor. The staff was very friendly and helpful. Loved the private beach.....only steps away from the hotel. This place is kept very clean, only thing I'd change would be the pillows. But that won't keep me from coming back. Will definitely be back!",Great hotel!,Saint Johnsbury,VT,joy
203 E Grand Ave,Old Orchard Beach,43.53126,-70.36024,Royal Anchor Resort,4064,ME,2015-08-12T00:00:00Z,5.0,"I went with my extended family (brothers, kids, uncle and grand parent), we took more than 9 rooms for a week. We had great vacation! Friendly staff, great pool, near the beach. room are clean. The wifi is not very performing, that would be my only complain.",Best for family excellent location,Montreal,,joy
203 E Grand Ave,Old Orchard Beach,43.53126,-70.36024,Royal Anchor Resort,4064,ME,2015-06-20T00:00:00Z,2.0,When I checked I liked that the room was clean however the bathrooms are very small and its hard to close the door you have to stand between the toilet and tub to close the door and it had no vent except for a small window they do not have air coditioning and while in the pool there is no... More,Needs updates,,,neutral
203 E Grand Ave,Old Orchard Beach,43.53126,-70.36024,Royal Anchor Resort,4064,ME,2015-06-19T00:00:00Z,3.0,"My review of this hotel is very bitter sweet... First of all beautiful place for a beach wedding! Private beach access and hotel has beautiful ocean views. I stayed there as a kid and was very excited to share this experience with my children and had full intentions of returning each year for our anniversary.. However, the management was so... More",Beach wedding,,,sadness
2800 Esperanza Xing,Austin,30.39781,-97.718,Home2 Suites by Hilton Austin North/Near the Domain,78758,TX,2016-01-21T00:00:00Z,5.0,"Incredible 2 1/2 star hotel. Things that's really standout in this hotel are cleanliness, space, and the slick modern look. This hotel can easily be a 3 1/2 to 4 star. If your staying near the domain, feel completely comfortable to book this location. I hope this place can keep its high quality and prestige for years to come.",A disguised 4 star hotel,,,joy
2800 Esperanza Xing,Austin,30.39781,-97.718,Home2 Suites by Hilton Austin North/Near the Domain,78758,TX,2015-06-02T00:00:00Z,5.0,Excellent property that was very clean. Staff was extremely friendly.,Outstanding Property,,,joy
2800 Esperanza Xing,Austin,30.39781,-97.718,Home2 Suites by Hilton Austin North/Near the Domain,78758,TX,2016-02-09T00:00:00Z,5.0,"First time staying in this brand-new hotel and we loved it! Free gourmet breakfast with lots of options including omelets and breakfast sandwiches! Great gym with strength training cardio machines and lots of TVs. And an attached laundromat (coin-operated). Free parking, nice outdoor pool/cabana, free internet of course, and a great hip-looking lounge! Only issue was the gym's water... More",Great stay! Lots of amenities for the price!,,,joy
2800 Esperanza Xing,Austin,30.39781,-97.718,Home2 Suites by Hilton Austin North/Near the Domain,78758,TX,2016-02-10T00:00:00Z,2.0,"With the exception of the shower, this is a reasonably nice hotel in a nice part of town. However, the water saver on the shower was to an extreme... it was barely more than a trickle. Showering took much longer. Even just thoroughly wetting my hair took a while. In the end, it took what seemed at least twice as... More",Terrible Shower,,,anger
3828 W Wall St,Midland,31.97716,-102.11606,Super 8 Midland,79703,TX,2015-12-30T00:00:00Z,5.0,"Rooms are spacious, clean, and staff are excellent. The ONE thing that stood out (unfortunately), was the coffee. I am a coffee drinker. I've had too many brands to count. The coffee used at this hotel is absolutely the worst I have ever had. It has a terrible after-taste, something like 1-part coffee and 1-part dirt from the parking lot.... More",Great place to stay except ONE THING.,Orange Park,,anger
3923 John Ben Shepperd Pkwy,Odessa,31.88892,-102.33335,Hampton Inn Odessa,79762,TX,2018-01-01T00:00:00.000Z,5.0,Location is perfect. We have stayed 5 to 6 times and always had a nice stay. Room is always clean. It is quiet and clean hallways. The staff does a good job of keeping the lobby and breakfast area very clean.,very nice hotel,,,joy
2400 Executive Park NW,Cleveland,35.1968,-84.88497,Mountain View Inn,37312,TN,2017-05-08T00:00:00.000Z,3.0,"The check in area was really nice. The room was ok. Water stain in ceiling. Big refrigerator, microwave, small coffee maker. Had to use ironing board couldn't get it to close. Banquet rooms where nice. There where at least 3 that I know of. ,",Graduation,chicago,UnitedStates,neutral
424 E Parkcenter Blvd,Boise,43.59462,-116.17709,SpringHill Suites Boise Parkcenter,83706,ID,2016-02-05T00:00:00Z,5.0,"I have a very picky family, when it comes to hotels, and this hotel delivered. Friendly staff, easy check-in/check-out process, and really comfy rooms. A recommended hotel for business or family travelers! Good location too!",Fantastic stay with my family!!,Mill Valley,CA,joy
424 E Parkcenter Blvd,Boise,43.59462,-116.17709,SpringHill Suites Boise Parkcenter,83706,ID,2016-01-13T00:00:00Z,5.0,"This hotel was absolutely wonderful. It has a special inner court to walk your pup. A very nice discount when someone in your family is in the local hospital. Centrally located for access to St. Luke Hospital, downtown Boise. It is quiet, the staff is helpful and understanding to your coming and going at odd times day and night and... More","Pet friendly, special place to stay while family member is in the hospital",La Grande,OR,joy
424 E Parkcenter Blvd,Boise,43.59462,-116.17709,SpringHill Suites Boise Parkcenter,83706,ID,2016-03-01T00:00:00Z,5.0,We stayed as a family here one night in the summer and a week in December. Nice place. The breakfast area was always clean and the breakfast area manager was obviously well liked by the repeat business customers as well as us.,Nice place,Beaverton,OR,joy
650 Laconia Rd,Tilton,43.48619,-71.53614,Econo Lodge Inn Suites,3276,NH,2015-03-05T00:00:00Z,3.0,I paid 46 dollars a night using a booking sight. Yes the place is run down but it does look like they are doing improvements and starting with the rooms. My bathroom was completely new and clean and standard for a 2 star hotel..The hallways did smell like a pool and mildew in the but the room smelled clean and... More,I got what I paid for.,New Hampshire,,neutral
345 Mystic Dr,Mesquite,36.80553,-114.06719,Solstice Motorcoach Resort,89034,NV,2015-05-13T00:00:00Z,3.0,"This will be a wonderful place when it gets up an running correctly. The manager Carman was very nice and Dave was very helpful and got us situated. Close to town, no pool and because it is on a bluff it is extremely windy so we slept with our slides in.","Beautiful, clean, new, view BUT the park was pretty empty!",Yuma,AZ,neutral
441 International Center Dr,Sandston,37.52771,-77.32922,Hilton Garden Inn Richmond Airport,23150,VA,2015-10-20T00:00:00Z,5.0,"Great, clean place to stay. Needed to be near the airport. Breakfast was over priced. But I would still recommend this hotel. It was a little difficult to locate at night. Could use a street light and hotel sign at the corner. Almost ran over curb.",I'd stay here again.,Tall Timbers,,neutral
441 International Center Dr,Sandston,37.52771,-77.32922,Hilton Garden Inn Richmond Airport,23150,VA,2016-03-02T00:00:00Z,3.0,"During my recent stay at the Hilton I was disappointed in the cleanliness of the room. However, the staff made the correction and re-cleaned the room. I had a great stay, the food was great and the restaurant staff was wonderful. Overall the stay was nice and the hotel was quiet.",Friendly Staff,Augusta,,neutral
441 International Center Dr,Sandston,37.52771,-77.32922,Hilton Garden Inn Richmond Airport,23150,VA,2016-06-06T00:00:00Z,4.0,Front lobby area with beverages was almost always disheveled. Bar area too. Breakfast was disorganized. Food was good though. Pool was nice feature but there was an ant issue in there. There were multiple ants on me when I got up to my room. Mattress felt lumpy but we slept ok. Room was a comfortable size.,Not too bad,Elkridge,MD,neutral
3221 S Atlantic Ave,Daytona Beach,29.15911,-80.97293,Daytona Shores Inn And Suites,32118,FL,2016-03-31T00:00:00Z,1.0,I booked a 7 night adventure for my family thru Expedia but I had to change plans cause our dates were conflicting. I had cancel current reservation on March 21. In the info for the booking it stated no charges will be made if cancelled before April 21. I have been waiting now 10 days and no refund for deposit... More,Untruth advertising,Bombay,NY,anger
3221 S Atlantic Ave,Daytona Beach,29.15911,-80.97293,Daytona Shores Inn And Suites,32118,FL,2016-02-16T00:00:00Z,2.0,The grounds for the hotel was ok....I feel they should advise you that part of the motel is across a 4 lane road...and the rooms can be a lot cleaner than they were. There was what looked like dog hair all along the window sill. The room we stayed in (114) could be set up a lot differently the kitchen/living... More,It was ok,Spring Hill,FL,neutral
3221 S Atlantic Ave,Daytona Beach,29.15911,-80.97293,Daytona Shores Inn And Suites,32118,FL,2015-08-21T00:00:00Z,5.0,Everything was just lovely. The managers were friendly and helpful. The room was large and had everything we needed. The pool was clean and nice and the beach access was great. I wish we could've stayed longer!,Great place for a family of 6!,Evansville,IN,joy
20 Summit Oak Pl,DeLand,29.05632,-81.30475,Hampton Inn Suites Deland,32720,FL,2016-05-11T00:00:00Z,5.0,"We stayed here for our son's college graduation. Friendly, helpful, and accommodation staff comfy beds and pillows plenty of extra linens. Breakfast were plentiful, and a variety for all palettes, complimentary , snacks and drinks always available.","A pleasant location and friendly, helpful staff",Pinecrest,FL,joy
20 Summit Oak Pl,DeLand,29.05632,-81.30475,Hampton Inn Suites Deland,32720,FL,2016-06-05T00:00:00Z,5.0,"Staff was compassionate, Room was very clean. Nice modern amenities. I will stay here every time I am in the area. easy check in and check out. Plenty of parking. Has a pool and nice fitness room but I did not use them/",Excellent,Wilmington,DE,joy
20 Summit Oak Pl,DeLand,29.05632,-81.30475,Hampton Inn Suites Deland,32720,FL,2016-06-08T00:00:00Z,5.0,"The hotel is very nice on the inside and outside. It's very up to date and the staff is amazing. It's not very far from all the major stores and attractions on International Dr. It's tucked away, so it's very quiet. There is a Walmart right across the street and a Dollar Tree and some other stores really close by... More",Good Location and Good Price,Jacksonville,,joy
31 Holiday Dr,Kimberling City,36.63699,-93.4129,Kimberling Oaks Resort,65686,MO,2016-03-26T00:00:00Z,5.0,"Even though Chris and Sheri were out of town during our stay, they made arrangements for my family and I. The lake is so peaceful - the cabins are all located off a small dead end of the lake, so there is little boat traffic. The docks were appropriately maintained. We didn't rent a boat, but there are a few... More",Peaceful get-away,,,joy
2115 Fall River Rd,Estes Park,40.39276,-105.56186,Timber Creek Chalets,80517,CO,2014-03-22T00:00:00Z,4.0,"We stayed in March, room 4 at Timber Creek - had to check in at Fawn Valley Inn about a mile down Fall River Road due to the time of year room occupation, not a problem - the front desk was very friendly accommodating, lots of nice freebies in the lobby, fruit, dvd rentals, lotions, toothpaste - little... More",Great Pet Friendly Stay!,Denver,CO,joy
2115 Fall River Rd,Estes Park,40.39276,-105.56186,Timber Creek Chalets,80517,CO,2015-06-18T00:00:00Z,4.0,stayed in 4. The layout was good for one of their small suites. Had elk in the driveway the first morning. A limited view of the river across the road. Staff was nice and the fruit available in the office was a nice touch. Reasonable price for Estes Park. Nice access to town and park. RMNP is the true reason... More,Close to town and park,Vicksburg,MS,neutral
47 Old Mill Rd,Killington,43.630775,-72.79709,The Mountain Inn,5751,VT,2015-01-01T00:00:00Z,4.0,"We have stayed in Mountain Inn with my family (2 adults and 2 kids ) for ski vacation for 6 nights Great place to stay ! Very close to the resort , about 3 min on the bus Clean and comfortable Very friendly stuff Heated pool outside - nice adventure :) Recommended",Very good place for ski vacation at Killington,New York City,NY,joy
47 Old Mill Rd,Killington,43.630775,-72.79709,The Mountain Inn,5751,VT,2015-03-03T00:00:00Z,2.0,"The hotel is crazy outdated with comforters literally dating back to the 1960's (and haven't been washed since). The first room that we checked into had spots of blood on the shower curtain, one wall, and ceiling fan, and a pubic hair perfectly placed on the bathroom towels. I asked the man at the front desk to come with me... More",Good Location. That's the only good thing going for it.,Boston,MA,anger
181 Bluebell Dr SW,New Philadelphia,40.49105,-81.47224,Americas Best Value Inn New Philadelphia,44663,OH,2017-10-08T00:00:00.000Z,3.0,The sweeper hadnt been ran in our room when we got there. We had to turn AC down to 63 to get it cool in our room. And you had to duck to get under shower head. The mattresses were awful. The sheets were clean.I'm sorry your stay wasn't up to standard. I will work hard to resolve these issues. Thank you for your honest feedback.,It served the purpose.,,,sadness
3160 Olentangy River Rd,Columbus,40.417286,-82.90712,Hampton Inn Suites Columbus/University Area,43202,OH,2016-03-10T00:00:00Z,5.0,"This is a newer hotel so the property shines. Yet even newer hotels can lose their luster without great staff. The attitudes by everyone in this property were excellent during my entire stay...Front Desk Staff, Breakfast Staff and Housekeeping. If you want to feel welcomed and valued during a trip to Columbus this property should be considered. Their training and... More",Superb Staff Great Property,Charlottesville,,joy
788 Laconia Rd,Tilton,43.491,-71.52673,Rodeway Inn,3276,NH,2014-01-28T00:00:00Z,1.0,I stayed at this hotel recently. A few things to note. 1. I got the hotel on priceline for 41 for the night. What a steal! 2. We arrived at the hotel and owner did not seem pleased that two men would be sharing one bed. His look of disgust on his face was clear. That made me feel very... More,"Hotel smells awful, Free Breakfast didn't exist and Owner is overall dishonest",,,anger
289 Magic Mtn Access,Londonderry,43.20496,-72.7731,Blue Gentian Lodge,5148,VT,2017-04-13T00:00:00.000Z,5.0,"Repeat customer planning our next visit. Comfortable rooms, great food and accommodating hosts. Ken and Lisa are always helpful in suggesting additional exploring options in the area, such as a farmer's market or local artists.",Great place to stay.,Providence,,joy
1550 Crossways Blvd,Chesapeake,36.78112,-76.23843,Comfort Suites,23320,VA,2015-11-08T00:00:00Z,4.0,"I stayed here the weekend of September 25th and had a relaxing stay. The location is a little odd but otherwise I have no complaints. It's close to the mall and numerous restaurants, overall a reasonable stay.",Relaxing stay,Newark,DE,neutral
1550 Crossways Blvd,Chesapeake,36.78112,-76.23843,Comfort Suites,23320,VA,2015-09-28T00:00:00Z,4.0,"My second stay, the last one was during the hotels remodel, had a great 2 night stay. My room was nice a spacious and nicely updated. The breakfast was decent and the wifi was fast enough for my needs. No complaints here, another great stay in Chesapeake!",Great stay!,Ohio,,joy
1550 Crossways Blvd,Chesapeake,36.78112,-76.23843,Comfort Suites,23320,VA,2016-01-15T00:00:00Z,4.0,"still very good. I would say though that this is not the second ranking hotel in Chesapeake as it was listed the last tie I looked at the ratings. The corridors could use new carpeting. The beds are comfortable. The breakfast the first morning we were there was lacking a few items. The Fairfield Inn is better but, if you... More",Getting a little shop worn but,VA,,neutral
200 Market Place Dr,Perry,32.46717,-83.74465,Jameson Inn - Perry,31069,GA,2016-01-27T00:00:00Z,4.0,"comfortable bed. microwave, fridge. sink area separate area from bathroom. Very clean. Did not have breakfast as it ends at 9:30 and we missed it so can't comment. Not a luxury hotel but quiet and great value for the price of 62. night. Convenient to I75.",Great value,Ponte Vedra Beach,FL,neutral
2045 Parkway,Pigeon Forge,35.82274,-83.57623,Microtel Inn Suites by Wyndham Pigeon Forge,37863,TN,2017-12-31T00:00:00.000Z,5.0,Enjoyed our stay there. The staff was very friendly. Love taking our 2 dogs with us when we travel,enjoyed our stay,Charleston,WestVirginia,joy
487 Creighton Rd,Pensacola,30.49456,-87.22458,Springhill Suites Pensacola,32504,FL,2016-05-02T00:00:00Z,5.0,I never write these kind of things but this time I thought it was warranted. My family and I just finished a stay at the Springhill Suites by Marriott on Pensacola Beach and it was great. Honestly one of the reasons it was so great was because of one of the bartenders named Crystal. She was so wonderful. Very friendly... More,Wonderful Bartender and Hotel,Birmingham,AL,joy
487 Creighton Rd,Pensacola,30.49456,-87.22458,Springhill Suites Pensacola,32504,FL,2015-07-18T00:00:00Z,5.0,"This is probably the best hotel we've stayed at. Very clean, Smelled good, and rooms were very spacious. Even the bathroom was nice and big. This is the first hotel we've stayed where the bath tub drained properly! We asked for extra towels and they were brought up within 2 minutes! All of the staff were extremely nice! Beds were... More",Great stay!,,,joy
